intersection_id,tollgate_id,starting_time,avg_travel_time,week,hour,minute,holidays,index,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,cross_in_number,cross_out_number,length,link_count,3_length,3_count,1_length,1_count,2_length,2_count,4_length,4_count
B,3,2016-07-19 00:00:00,70.85,2,0,0,0,144,1000.9,1005.8,219.0,3.3,27.5,81.0,0.0,2,1,477,5,0.0,0.0,255,2,78.0,1.0,144.0,2.0
B,3,2016-07-19 00:20:00,148.79000000000005,2,0,20,0,144,1000.9,1005.8,219.0,3.3,27.5,81.0,0.0,2,1,477,5,0.0,0.0,255,2,78.0,1.0,144.0,2.0
B,3,2016-07-19 00:40:00,135.02250000000004,2,0,40,0,144,1000.9,1005.8,219.0,3.3,27.5,81.0,0.0,2,1,477,5,0.0,0.0,255,2,78.0,1.0,144.0,2.0
B,3,2016-07-19 01:00:00,121.25500000000002,2,1,0,0,144,1000.9,1005.8,219.0,3.3,27.5,81.0,0.0,2,1,477,5,0.0,0.0,255,2,78.0,1.0,144.0,2.0
B,3,2016-07-19 01:20:00,107.48750000000001,2,1,20,0,144,1000.9,1005.8,219.0,3.3,27.5,81.0,0.0,2,1,477,5,0.0,0.0,255,2,78.0,1.0,144.0,2.0
B,3,2016-07-19 01:40:00,93.72,2,1,40,0,145,1000.5,1005.3,212.0,3.8,31.7,65.0,0.0,2,1,477,5,0.0,0.0,255,2,78.0,1.0,144.0,2.0
B,3,2016-07-19 02:00:00,67.81,2,2,0,0,145,1000.5,1005.3,212.0,3.8,31.7,65.0,0.0,2,1,477,5,0.0,0.0,255,2,78.0,1.0,144.0,2.0
B,3,2016-07-19 02:20:00,117.67750000000001,2,2,20,0,145,1000.5,1005.3,212.0,3.8,31.7,65.0,0.0,2,1,477,5,0.0,0.0,255,2,78.0,1.0,144.0,2.0
B,3,2016-07-19 02:40:00,167.54500000000002,2,2,40,0,145,1000.5,1005.3,212.0,3.8,31.7,65.0,0.0,2,1,477,5,0.0,0.0,255,2,78.0,1.0,144.0,2.0
B,3,2016-07-19 03:00:00,144.52666666666667,2,3,0,0,145,1000.5,1005.3,212.0,3.8,31.7,65.0,0.0,2,1,477,5,0.0,0.0,255,2,78.0,1.0,144.0,2.0
