intersection_id,tollgate_id,starting_time,avg_travel_time,week,hour,minute,holidays,index,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,cross_in_number,cross_out_number,length,link_count,3_length,3_count,1_length,1_count,2_length,2_count,4_length,4_count
A,2,2016-07-19 00:00:00,58.05,2,0,0,0,144,1000.9,1005.8,219.0,3.3,27.5,81.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 00:20:00,58.05,2,0,20,0,144,1000.9,1005.8,219.0,3.3,27.5,81.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 00:40:00,57.656666666666666,2,0,40,0,144,1000.9,1005.8,219.0,3.3,27.5,81.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 01:00:00,57.263333333333335,2,1,0,0,144,1000.9,1005.8,219.0,3.3,27.5,81.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 01:20:00,56.870000000000005,2,1,20,0,144,1000.9,1005.8,219.0,3.3,27.5,81.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 01:40:00,77.74,2,1,40,0,145,1000.5,1005.3,212.0,3.8,31.7,65.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 02:00:00,60.19,2,2,0,0,145,1000.5,1005.3,212.0,3.8,31.7,65.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 02:20:00,42.64,2,2,20,0,145,1000.5,1005.3,212.0,3.8,31.7,65.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 02:40:00,40.17333333333334,2,2,40,0,145,1000.5,1005.3,212.0,3.8,31.7,65.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 03:00:00,41.04666666666667,2,3,0,0,145,1000.5,1005.3,212.0,3.8,31.7,65.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 03:20:00,41.92,2,3,20,0,145,1000.5,1005.3,212.0,3.8,31.7,65.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 03:40:00,39.43,2,3,40,0,145,1000.5,1005.3,212.0,3.8,31.7,65.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 04:00:00,48.129999999999995,2,4,0,0,145,1000.5,1005.3,212.0,3.8,31.7,65.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 04:20:00,62.10666666666666,2,4,20,0,145,1000.5,1005.3,212.0,3.8,31.7,65.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 04:40:00,46.115,2,4,40,0,146,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 05:00:00,49.556,2,5,0,0,146,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 05:20:00,54.839999999999996,2,5,20,0,146,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 05:40:00,58.08428571428571,2,5,40,0,146,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 06:00:00,46.35600000000001,2,6,0,0,146,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 06:20:00,48.588,2,6,20,0,146,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 06:40:00,66.6425,2,6,40,0,146,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 07:00:00,64.681,2,7,0,0,146,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 07:20:00,85.67600000000002,2,7,20,0,146,999.7,1004.5,239.0,1.9,31.8,64.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 07:40:00,58.96888888888888,2,7,40,0,147,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 08:00:00,81.60285714285715,2,8,0,0,147,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 08:20:00,80.20785714285714,2,8,20,0,147,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 08:40:00,63.448461538461544,2,8,40,0,147,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 09:00:00,78.05117647058826,2,9,0,0,147,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 09:20:00,69.03833333333334,2,9,20,0,147,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 09:40:00,69.65714285714286,2,9,40,0,147,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 10:00:00,78.31153846153846,2,10,0,0,147,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 10:20:00,59.41181818181819,2,10,20,0,147,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 10:40:00,75.4888888888889,2,10,40,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 11:00:00,72.435,2,11,0,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 11:20:00,45.9425,2,11,20,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 11:40:00,47.97571428571429,2,11,40,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 12:00:00,60.16818181818181,2,12,0,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 12:20:00,49.5275,2,12,20,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 12:40:00,52.173846153846156,2,12,40,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 13:00:00,57.82923076923077,2,13,0,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 13:20:00,57.091111111111104,2,13,20,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 13:40:00,61.12636363636364,2,13,40,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 14:00:00,65.11454545454545,2,14,0,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 14:20:00,74.70666666666668,2,14,20,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 14:40:00,63.825625,2,14,40,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 15:00:00,79.42083333333333,2,15,0,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 15:20:00,72.314,2,15,20,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 15:40:00,58.741,2,15,40,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 16:00:00,59.637499999999996,2,16,0,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 16:20:00,51.97,2,16,20,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 16:40:00,61.600909090909106,2,16,40,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 17:00:00,105.39166666666665,2,17,0,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 17:20:00,83.82857142857142,2,17,20,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 17:40:00,65.675,2,17,40,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 18:00:00,85.11333333333333,2,18,0,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 18:20:00,50.56666666666666,2,18,20,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 18:40:00,65.07384615384616,2,18,40,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 19:00:00,67.32625,2,19,0,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 19:20:00,79.85400000000001,2,19,20,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 19:40:00,89.64444444444445,2,19,40,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 20:00:00,87.942,2,20,0,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 20:20:00,44.089999999999996,2,20,20,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 20:40:00,64.16375,2,20,40,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 21:00:00,68.4775,2,21,0,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 21:20:00,59.09454545454546,2,21,20,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 21:40:00,51.182,2,21,40,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 22:00:00,46.093333333333334,2,22,0,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 22:20:00,91.85000000000001,2,22,20,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 22:40:00,47.02,2,22,40,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 23:00:00,54.593333333333334,2,23,0,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 23:20:00,84.3675,2,23,20,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-19 23:40:00,67.96000000000001,2,23,40,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 00:00:00,52.925000000000004,3,0,0,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 00:20:00,37.89,3,0,20,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 00:40:00,83.66,3,0,40,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 01:00:00,57.64,3,1,0,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 01:20:00,58.62,3,1,20,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 01:40:00,40.754999999999995,3,1,40,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 02:00:00,49.12,3,2,0,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 02:20:00,18.68,3,2,20,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 02:40:00,33.89,3,2,40,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 03:00:00,60.67,3,3,0,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 03:20:00,18.59,3,3,20,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 03:40:00,100.71,3,3,40,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 04:00:00,105.6525,3,4,0,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 04:20:00,64.32,3,4,20,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 04:40:00,49.4,3,4,40,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 05:00:00,49.76333333333334,3,5,0,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 05:20:00,57.67000000000001,3,5,20,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 05:40:00,46.19857142857143,3,5,40,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 06:00:00,44.095000000000006,3,6,0,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 06:20:00,59.87444444444446,3,6,20,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 06:40:00,88.815,3,6,40,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 07:00:00,77.8477777777778,3,7,0,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 07:20:00,94.91916666666668,3,7,20,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 07:40:00,73.67727272727271,3,7,40,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 08:00:00,61.007000000000005,3,8,0,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 08:20:00,332.162,3,8,20,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 08:40:00,50.995,3,8,40,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 09:00:00,44.935,3,9,0,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 09:20:00,34.115,3,9,20,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 09:40:00,23.295,3,9,40,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 10:00:00,341.78749999999997,3,10,0,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 10:20:00,70.14454545454545,3,10,20,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 10:40:00,90.17125,3,10,40,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 11:00:00,49.45,3,11,0,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 11:20:00,46.637,3,11,20,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 11:40:00,60.47749999999999,3,11,40,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 12:00:00,53.98571428571429,3,12,0,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 12:20:00,49.5525,3,12,20,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 12:40:00,55.27538461538461,3,12,40,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 13:00:00,81.48692307692309,3,13,0,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 13:20:00,50.81636363636364,3,13,20,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 13:40:00,73.496,3,13,40,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 14:00:00,66.64428571428572,3,14,0,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 14:20:00,57.33071428571429,3,14,20,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 14:40:00,53.56625,3,14,40,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 15:00:00,62.18000000000001,3,15,0,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 15:20:00,64.33222222222221,3,15,20,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 15:40:00,70.33307692307693,3,15,40,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 16:00:00,67.11,3,16,0,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 16:20:00,82.79312500000002,3,16,20,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 16:40:00,52.87142857142857,3,16,40,0,158,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 17:00:00,50.165000000000006,3,17,0,0,158,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
A,2,2016-07-20 17:20:00,81.348,3,17,20,0,158,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,0,1,384,6,242.0,4.0,142,2,0.0,0.0,0.0,0.0
